%time,field.header.seq,field.header.stamp,field.header.frame_id,field.load
1701463415934919749,13323,1701463415928811927,,17.592979431152344
1701463415938961286,13324,1701463415933811927,,17.810176849365234
1701463415943058141,13325,1701463415938811927,,18.027374267578125
1701463415951302199,13326,1701463415943811927,,18.244569778442383
1701463415955338974,13327,1701463415947811927,,18.244569778442383
1701463415959362209,13328,1701463415952811927,,18.244569778442383
1701463415963369628,13329,1701463415957811927,,18.244569778442383
1701463415967453363,13330,1701463415961811927,,18.461767196655273
1701463415971852539,13331,1701463415966811927,,18.678964614868164
1701463415979598889,13332,1701463415970811927,,19.113359451293945
1701463415983737256,13333,1701463415976811927,,19.113359451293945
1701463415988134513,13334,1701463415981811927,,19.547754287719727
1701463415992150377,13335,1701463415985811927,,19.982149124145508
1701463415996013251,13336,1701463415990811927,,20.41654396057129
1701463416000635282,13337,1701463415995811927,,20.850936889648438
1701463416008328784,13338,1701463415999811927,,21.068134307861328
1701463416012495530,13339,1701463416004811927,,21.50252914428711
1701463416016816274,13340,1701463416009811927,,21.7197265625
1701463416020943922,13341,1701463416013811927,,21.93692398071289
1701463416024948860,13342,1701463416019811927,,21.93692398071289
1701463416029035149,13343,1701463416024811927,,22.15412139892578
1701463416037277963,13344,1701463416028811927,,21.93692398071289
1701463416041167050,13345,1701463416033811927,,21.93692398071289
1701463416045188753,13346,1701463416038811927,,21.93692398071289
1701463416049283153,13347,1701463416042811927,,21.93692398071289
1701463416053664707,13348,1701463416047811927,,21.93692398071289
1701463416057969304,13349,1701463416051811927,,22.371318817138672
1701463416065875861,13350,1701463416056811927,,22.371318817138672
1701463416069694571,13351,1701463416062811927,,22.805713653564453
1701463416073829001,13352,1701463416066811927,,23.240108489990234
1701463416078396318,13353,1701463416071811927,,23.457305908203125
1701463416082396622,13354,1701463416076811927,,24.108896255493164
1701463416086428705,13355,1701463416080811927,,24.326093673706055
1701463416094586003,13356,1701463416085811927,,24.543291091918945
1701463416098436056,13357,1701463416090811927,,24.760488510131836
1701463416102640151,13358,1701463416094811927,,24.977685928344727
1701463416106743739,13359,1701463416099811927,,24.977685928344727
1701463416110801596,13360,1701463416105811927,,24.977685928344727
1701463416115101369,13361,1701463416109811927,,24.977685928344727
1701463416123315117,13362,1701463416114811927,,25.194883346557617
1701463416127345007,13363,1701463416119811927,,25.412080764770508
1701463416131235059,13364,1701463416123811927,,25.6292781829834
1701463416135386914,13365,1701463416128811927,,26.06367301940918
1701463416139411840,13366,1701463416133811927,,26.28087043762207
1701463416143623963,13367,1701463416137811927,,26.71526336669922
1701463416151859156,13368,1701463416142811927,,26.93246078491211
1701463416156127018,13369,1701463416147811927,,27.36685562133789
1701463416159988746,13370,1701463416152811927,,27.58405303955078
1701463416164113406,13371,1701463416157811927,,27.801250457763672
1701463416168201790,13372,1701463416161811927,,27.801250457763672
1701463416172126004,13373,1701463416166811927,,27.801250457763672
1701463416176650347,13374,1701463416171811927,,27.58405303955078
1701463416184770643,13375,1701463416175811927,,27.58405303955078
1701463416189002884,13376,1701463416180811927,,27.36685562133789
1701463416192939381,13377,1701463416185811927,,27.36685562133789
1701463416196656995,13378,1701463416190811927,,27.36685562133789
1701463416200893570,13379,1701463416195811927,,27.36685562133789
1701463416205234144,13380,1701463416200811927,,27.58405303955078
1701463416213371628,13381,1701463416204811927,,27.801250457763672
1701463416217580579,13382,1701463416209811927,,28.018447875976562
1701463416221523578,13383,1701463416214811927,,28.018447875976562
1701463416225607455,13384,1701463416218811927,,28.452842712402344
1701463416229544055,13385,1701463416223811927,,28.887237548828125
1701463416233933781,13386,1701463416227811927,,28.887237548828125
1701463416242156821,13387,1701463416233811927,,29.104434967041016
1701463416246266139,13388,1701463416238811927,,29.104434967041016
1701463416250288335,13389,1701463416242811927,,29.104434967041016
1701463416254384551,13390,1701463416247811927,,28.887237548828125
1701463416258186862,13391,1701463416252811927,,28.887237548828125
1701463416262244096,13392,1701463416256811927,,28.452842712402344
1701463416271002101,13393,1701463416261811927,,28.452842712402344
1701463416274677453,13394,1701463416266811927,,28.452842712402344
1701463416278931339,13395,1701463416270811927,,28.452842712402344
1701463416282852586,13396,1701463416276811927,,28.670040130615234
1701463416287071624,13397,1701463416281811927,,29.104434967041016
1701463416291152026,13398,1701463416285811927,,29.321630477905273
1701463416299345457,13399,1701463416290811927,,29.973222732543945
1701463416303409962,13400,1701463416295811927,,29.973222732543945
1701463416307381105,13401,1701463416299811927,,30.407617568969727
1701463416311651229,13402,1701463416304811927,,30.842012405395508
1701463416315680903,13403,1701463416308811927,,31.0592098236084
1701463416319863723,13404,1701463416313811927,,31.49360466003418
1701463416327921499,13405,1701463416319811927,,31.49360466003418
1701463416332053147,13406,1701463416323811927,,31.49360466003418
1701463416335924856,13407,1701463416328811927,,31.27640724182129
1701463416340492855,13408,1701463416333811927,,31.0592098236084
1701463416344489359,13409,1701463416337811927,,30.624814987182617
1701463416348415645,13410,1701463416342811927,,30.624814987182617
1701463416356381578,13411,1701463416347811927,,30.407617568969727
1701463416360491761,13412,1701463416351811927,,30.407617568969727
1701463416364691535,13413,1701463416356811927,,30.407617568969727
1701463416368928153,13414,1701463416362811927,,30.842012405395508
1701463416373231403,13415,1701463416366811927,,31.27640724182129
1701463416377243605,13416,1701463416371811927,,31.92799949645996
1701463416385233695,13417,1701463416376811927,,32.36239242553711
1701463416389568249,13418,1701463416380811927,,32.79678726196289
1701463416393758222,13419,1701463416385811927,,33.01398468017578
1701463416397555345,13420,1701463416390811927,,33.66557693481445
1701463416401779641,13421,1701463416394811927,,33.882774353027344
1701463416406043704,13422,1701463416399811927,,33.882774353027344
1701463416410090609,13423,1701463416404811927,,34.099971771240234
1701463416417964993,13424,1701463416409811927,,33.882774353027344
1701463416421919454,13425,1701463416414811927,,33.66557693481445
1701463416425959151,13426,1701463416418811927,,33.44837951660156
1701463416430124334,13427,1701463416423811927,,33.23118209838867
1701463416434163245,13428,1701463416428811927,,33.01398468017578
1701463416438546988,13429,1701463416432811927,,32.57958984375
1701463416446626649,13430,1701463416437811927,,32.57958984375
1701463416450642898,13431,1701463416442811927,,32.36239242553711
1701463416454775025,13432,1701463416447811927,,32.14519500732422
1701463416458584714,13433,1701463416452811927,,32.14519500732422
1701463416462964165,13434,1701463416457811927,,32.36239242553711
1701463416467111587,13435,1701463416461811927,,32.57958984375
1701463416475172926,13436,1701463416466811927,,33.01398468017578
1701463416479273417,13437,1701463416471811927,,33.23118209838867
1701463416483242092,13438,1701463416475811927,,33.44837951660156
1701463416487336118,13439,1701463416480811927,,33.23118209838867
1701463416491736906,13440,1701463416484811927,,33.23118209838867
1701463416495497281,13441,1701463416490811927,,33.01398468017578
1701463416504104344,13442,1701463416495811927,,33.01398468017578
1701463416507921279,13443,1701463416499811927,,32.57958984375
1701463416512162751,13444,1701463416504811927,,32.57958984375
1701463416516206156,13445,1701463416509811927,,32.57958984375
1701463416520204725,13446,1701463416513811927,,32.36239242553711
1701463416524357394,13447,1701463416518811927,,32.36239242553711
1701463416532608172,13448,1701463416523811927,,32.79678726196289
1701463416536682002,13449,1701463416527811927,,33.66557693481445
1701463416540898087,13450,1701463416533811927,,34.099971771240234
1701463416544778968,13451,1701463416538811927,,34.751564025878906
1701463416548598737,13452,1701463416542811927,,34.9687614440918
1701463416553088416,13453,1701463416547811927,,35.18595886230469
1701463416561034746,13454,1701463416552811927,,35.40315628051758
1701463416565471270,13455,1701463416556811927,,35.18595886230469
1701463416569361470,13456,1701463416561811927,,34.9687614440918
1701463416573325067,13457,1701463416566811927,,34.534366607666016
1701463416577616260,13458,1701463416570811927,,34.534366607666016
1701463416581646345,13459,1701463416576811927,,34.099971771240234
1701463416589885216,13460,1701463416580811927,,33.882774353027344
1701463416593922481,13461,1701463416585811927,,33.882774353027344
1701463416598180285,13462,1701463416590811927,,33.66557693481445
1701463416602281512,13463,1701463416594811927,,33.882774353027344
1701463416606256289,13464,1701463416599811927,,34.099971771240234
1701463416610225155,13465,1701463416604811927,,34.751564025878906
1701463416618614981,13466,1701463416608811927,,35.18595886230469
1701463416622652025,13467,1701463416613811927,,35.40315628051758
1701463416626659275,13468,1701463416619811927,,35.40315628051758
1701463416630962568,13469,1701463416623811927,,35.62035369873047
1701463416634920789,13470,1701463416628811927,,35.62035369873047
1701463416639238255,13471,1701463416633811927,,35.40315628051758
1701463416647124067,13472,1701463416637811927,,35.18595886230469
1701463416651549285,13473,1701463416642811927,,34.9687614440918
1701463416655531051,13474,1701463416647811927,,34.534366607666016
1701463416659816890,13475,1701463416651811927,,34.317169189453125
1701463416663884169,13476,1701463416657811927,,34.317169189453125
1701463416667911909,13477,1701463416661811927,,34.317169189453125
1701463416672062897,13478,1701463416666811927,,34.317169189453125
1701463416680122734,13479,1701463416671811927,,34.534366607666016
1701463416684241481,13480,1701463416675811927,,34.9687614440918
1701463416688363839,13481,1701463416680811927,,35.18595886230469
1701463416692541098,13482,1701463416685811927,,35.40315628051758
1701463416696424483,13483,1701463416689811927,,35.83755111694336
1701463416700745944,13484,1701463416694811927,,35.83755111694336
1701463416708644735,13485,1701463416700811927,,35.83755111694336
1701463416712748652,13486,1701463416704811927,,35.83755111694336
1701463416716856568,13487,1701463416709811927,,35.62035369873047
1701463416720964099,13488,1701463416714811927,,35.40315628051758
1701463416725277467,13489,1701463416718811927,,35.18595886230469
1701463416729608220,13490,1701463416723811927,,34.9687614440918
1701463416737559683,13491,1701463416728811927,,34.751564025878906
1701463416741499278,13492,1701463416732811927,,34.534366607666016
1701463416745460372,13493,1701463416737811927,,34.534366607666016
1701463416749608826,13494,1701463416743811927,,34.534366607666016
1701463416753962715,13495,1701463416747811927,,34.317169189453125
1701463416758034760,13496,1701463416752811927,,34.534366607666016
1701463416766219908,13497,1701463416756811927,,34.751564025878906
1701463416770089724,13498,1701463416761811927,,35.18595886230469
1701463416774163229,13499,1701463416766811927,,35.18595886230469
1701463416778249029,13500,1701463416770811927,,35.40315628051758
1701463416782408076,13501,1701463416775811927,,35.62035369873047
1701463416786598992,13502,1701463416780811927,,35.62035369873047
1701463416794671810,13503,1701463416785811927,,35.40315628051758
1701463416798822324,13504,1701463416790811927,,35.40315628051758
1701463416802976791,13505,1701463416795811927,,35.18595886230469
1701463416806977534,13506,1701463416799811927,,34.9687614440918
1701463416811092582,13507,1701463416804811927,,34.9687614440918
1701463416815218482,13508,1701463416809811927,,34.751564025878906
1701463416823650432,13509,1701463416813811927,,34.751564025878906
1701463416827736602,13510,1701463416818811927,,34.751564025878906
1701463416831749530,13511,1701463416823811927,,35.18595886230469
1701463416835922238,13512,1701463416828811927,,35.62035369873047
1701463416839901205,13513,1701463416833811927,,36.05474853515625
1701463416843860774,13514,1701463416837811927,,36.489139556884766
1701463416852236874,13515,1701463416842811927,,36.92353439331055
1701463416856652907,13516,1701463416847811927,,37.35792922973633
1701463416860748466,13517,1701463416851811927,,37.57512664794922
1701463416868958004,13518,1701463416859811927,,37.57512664794922
1701463416872536855,13519,1701463416863811927,,37.14073181152344
1701463416876702335,13520,1701463416868811927,,36.92353439331055
1701463416880717991,13521,1701463416874811927,,36.706336975097656
1701463416885011066,13522,1701463416878811927,,36.489139556884766
1701463416893231179,13523,1701463416887916397,,36.271942138671875
1701463416897121200,13524,1701463416892916397,,36.271942138671875
1701463416901227982,13525,1701463416896916397,,35.83755111694336
1701463416905246147,13526,1701463416901916397,,35.83755111694336
1701463416909416982,13527,1701463416906916397,,36.05474853515625
1701463416913551742,13528,1701463416910916397,,36.271942138671875
1701463416918101874,13529,1701463416915916397,,36.489139556884766
1701463416925990782,13530,1701463416921916397,,36.706336975097656
1701463416929969676,13531,1701463416925916397,,36.92353439331055
1701463416933927317,13532,1701463416930916397,,36.92353439331055
1701463416937975002,13533,1701463416934916397,,36.706336975097656
1701463416942447336,13534,1701463416939916397,,36.489139556884766
1701463416946290758,13535,1701463416944916397,,36.489139556884766
1701463416954518673,13536,1701463416948916397,,36.05474853515625
1701463416958625706,13537,1701463416953916397,,35.83755111694336
1701463416962569324,13538,1701463416958916397,,35.62035369873047
1701463416966664277,13539,1701463416963916397,,35.83755111694336
1701463416970655393,13540,1701463416968916397,,35.83755111694336
1701463416974720744,13541,1701463416973916397,,36.05474853515625
1701463416983280431,13542,1701463416977916397,,36.489139556884766
1701463416987442967,13543,1701463416982916397,,36.92353439331055
1701463416991514204,13544,1701463416987916397,,37.14073181152344
1701463416995377094,13545,1701463416991916397,,37.57512664794922
1701463416999868952,13546,1701463416996916397,,37.79232406616211
1701463417003972953,13547,1701463417001916397,,37.79232406616211
1701463417012031208,13548,1701463417006916397,,37.57512664794922
1701463417016154921,13549,1701463417011916397,,37.57512664794922
1701463417020177791,13550,1701463417015916397,,37.35792922973633
1701463417024305070,13551,1701463417020916397,,37.14073181152344
1701463417028273998,13552,1701463417025916397,,36.92353439331055
1701463417032218213,13553,1701463417029916397,,36.92353439331055
1701463417040635782,13554,1701463417034916397,,36.489139556884766
1701463417044774720,13555,1701463417039916397,,36.489139556884766
1701463417048923933,13556,1701463417043916397,,36.706336975097656
1701463417052966953,13557,1701463417049916397,,36.92353439331055
1701463417057048888,13558,1701463417054916397,,37.35792922973633
1701463417061069662,13559,1701463417058916397,,37.57512664794922
1701463417069348712,13560,1701463417063916397,,38.009521484375
1701463417073316540,13561,1701463417068916397,,38.009521484375
1701463417077591363,13562,1701463417072916397,,38.22671890258789
1701463417081883268,13563,1701463417077916397,,38.44391632080078
1701463417085671127,13564,1701463417082916397,,38.22671890258789
1701463417089840355,13565,1701463417086916397,,38.009521484375
1701463417097753454,13566,1701463417092916397,,37.79232406616211
1701463417102211777,13567,1701463417096916397,,37.57512664794922
1701463417106135607,13568,1701463417101916397,,37.14073181152344
1701463417110338187,13569,1701463417106916397,,37.14073181152344
1701463417114382520,13570,1701463417110916397,,36.92353439331055
1701463417118715279,13571,1701463417115916397,,36.92353439331055
1701463417126517335,13572,1701463417120916397,,36.92353439331055
1701463417130580864,13573,1701463417124916397,,37.14073181152344
1701463417134955471,13574,1701463417129916397,,37.35792922973633
1701463417139105712,13575,1701463417135916397,,37.57512664794922
1701463417143262982,13576,1701463417139916397,,37.57512664794922
1701463417146986329,13577,1701463417144916397,,37.79232406616211
1701463417151482163,13578,1701463417149916397,,37.57512664794922
1701463417159247580,13579,1701463417153916397,,37.57512664794922
1701463417163517491,13580,1701463417158916397,,37.35792922973633
1701463417167708435,13581,1701463417163916397,,37.35792922973633
1701463417171865773,13582,1701463417167916397,,36.92353439331055
1701463417175870610,13583,1701463417173916397,,36.706336975097656
1701463417180059088,13584,1701463417178916397,,36.706336975097656
1701463417188157264,13585,1701463417182916397,,36.489139556884766
1701463417192375057,13586,1701463417187916397,,36.271942138671875
1701463417196055758,13587,1701463417191916397,,36.271942138671875
1701463417200236803,13588,1701463417196916397,,36.271942138671875
1701463417204672901,13589,1701463417201916397,,36.05474853515625
1701463417208695740,13590,1701463417205916397,,36.05474853515625
1701463417216748530,13591,1701463417210916397,,36.05474853515625
1701463417220693969,13592,1701463417216916397,,36.05474853515625
1701463417224769699,13593,1701463417220916397,,36.05474853515625
1701463417228959936,13594,1701463417225916397,,36.271942138671875
1701463417232861234,13595,1701463417230916397,,36.271942138671875
1701463417237482958,13596,1701463417234916397,,36.05474853515625
1701463417245408599,13597,1701463417239916397,,36.05474853515625
1701463417249514196,13598,1701463417244916397,,35.83755111694336
1701463417253476593,13599,1701463417248916397,,35.83755111694336
1701463417257498264,13600,1701463417253916397,,35.62035369873047
1701463417261671665,13601,1701463417259916397,,35.62035369873047
1701463417266154502,13602,1701463417263916397,,35.62035369873047
1701463417274269883,13603,1701463417268916397,,35.40315628051758
1701463417278265409,13604,1701463417272916397,,35.40315628051758
1701463417282172366,13605,1701463417277916397,,35.40315628051758
1701463417286266349,13606,1701463417282916397,,35.62035369873047
1701463417290563457,13607,1701463417286916397,,35.83755111694336
1701463417294542699,13608,1701463417291916397,,36.05474853515625
1701463417302890629,13609,1701463417296916397,,36.271942138671875
1701463417307118279,13610,1701463417301916397,,36.271942138671875
1701463417310846303,13611,1701463417306916397,,36.271942138671875
1701463417314937711,13612,1701463417311916397,,36.271942138671875
1701463417318966639,13613,1701463417315916397,,36.05474853515625
1701463417323066852,13614,1701463417320916397,,35.62035369873047
1701463417331343227,13615,1701463417325916397,,35.83755111694336
1701463417335687407,13616,1701463417329916397,,35.62035369873047
1701463417339650750,13617,1701463417334916397,,35.62035369873047
1701463417343723239,13618,1701463417339916397,,35.40315628051758
1701463417347673015,13619,1701463417344916397,,35.40315628051758
1701463417351854508,13620,1701463417349916397,,35.40315628051758
1701463417359850746,13621,1701463417354916397,,35.40315628051758
1701463417364432381,13622,1701463417358916397,,35.40315628051758
1701463417368641996,13623,1701463417363916397,,35.40315628051758
1701463417372287267,13624,1701463417367916397,,35.40315628051758
1701463417376446912,13625,1701463417372916397,,35.83755111694336
1701463417380461532,13626,1701463417377916397,,35.83755111694336
1701463417388851720,13627,1701463417381916397,,35.62035369873047
1701463417392724110,13628,1701463417387916397,,35.40315628051758
1701463417397052519,13629,1701463417392916397,,35.40315628051758
1701463417401165339,13630,1701463417396916397,,35.18595886230469
1701463417405382509,13631,1701463417401916397,,34.9687614440918
1701463417409372037,13632,1701463417406916397,,34.9687614440918
1701463417413420865,13633,1701463417410916397,,34.9687614440918
1701463417421719808,13634,1701463417415916397,,34.9687614440918
1701463417425564996,13635,1701463417420916397,,34.9687614440918
1701463417429983175,13636,1701463417424916397,,34.9687614440918
1701463417433931561,13637,1701463417430916397,,34.751564025878906
1701463417438131358,13638,1701463417435916397,,34.751564025878906
1701463417442261327,13639,1701463417439916397,,34.751564025878906
1701463417450415077,13640,1701463417444916397,,34.751564025878906
1701463417454406154,13641,1701463417448916397,,34.751564025878906
1701463417458394197,13642,1701463417453916397,,34.534366607666016
1701463417462524111,13643,1701463417458916397,,34.751564025878906
1701463417466611079,13644,1701463417462916397,,34.534366607666016
1701463417470902771,13645,1701463417467916397,,34.534366607666016
1701463417478948265,13646,1701463417473916397,,34.317169189453125
1701463417483321385,13647,1701463417477916397,,34.534366607666016
1701463417487148645,13648,1701463417482916397,,34.317169189453125
1701463417491143050,13649,1701463417487916397,,34.099971771240234
1701463417495299027,13650,1701463417491916397,,34.317169189453125
1701463417499519493,13651,1701463417496916397,,34.317169189453125
1701463417507633230,13652,1701463417501916397,,34.317169189453125
1701463417511782912,13653,1701463417505916397,,34.099971771240234
1701463417515673611,13654,1701463417510916397,,34.317169189453125
1701463417519938059,13655,1701463417516916397,,34.317169189453125
1701463417524083377,13656,1701463417520916397,,34.317169189453125
1701463417528180016,13657,1701463417525916397,,34.317169189453125
1701463417536293642,13658,1701463417530916397,,34.317169189453125
1701463417540469801,13659,1701463417534916397,,34.317169189453125
1701463417544239569,13660,1701463417539916397,,34.099971771240234
1701463417548570992,13661,1701463417543916397,,34.317169189453125
1701463417552714821,13662,1701463417548916397,,34.099971771240234
1701463417556927802,13663,1701463417553916397,,33.882774353027344
1701463417565042548,13664,1701463417558916397,,33.882774353027344
1701463417569072253,13665,1701463417563916397,,33.882774353027344
1701463417572947382,13666,1701463417568916397,,33.882774353027344
1701463417577296190,13667,1701463417572916397,,33.882774353027344
1701463417581501320,13668,1701463417577916397,,33.882774353027344
1701463417585238720,13669,1701463417582916397,,33.882774353027344
1701463417593908818,13670,1701463417586916397,,33.66557693481445
1701463417597566907,13671,1701463417591916397,,33.882774353027344
1701463417601809022,13672,1701463417596916397,,33.66557693481445
1701463417605784671,13673,1701463417601916397,,33.66557693481445
1701463417609838154,13674,1701463417606916397,,33.66557693481445
1701463417614026359,13675,1701463417611916397,,33.66557693481445
1701463417622207703,13676,1701463417615916397,,33.66557693481445
1701463417626609859,13677,1701463417620916397,,33.44837951660156
1701463417630424778,13678,1701463417624916397,,33.44837951660156
1701463417634737874,13679,1701463417629916397,,33.44837951660156
1701463417638636400,13680,1701463417634916397,,33.44837951660156
1701463417642926022,13681,1701463417638916397,,33.44837951660156
1701463417646779132,13682,1701463417644916397,,33.44837951660156
1701463417655143039,13683,1701463417649916397,,33.44837951660156
1701463417659298793,13684,1701463417653916397,,33.44837951660156
1701463417663318914,13685,1701463417658916397,,33.44837951660156
1701463417667281181,13686,1701463417663916397,,33.23118209838867
1701463417671297882,13687,1701463417667916397,,33.44837951660156
1701463417675609076,13688,1701463417672916397,,33.44837951660156
1701463417683913029,13689,1701463417677916397,,33.44837951660156
1701463417687865387,13690,1701463417681916397,,33.44837951660156
1701463417692092417,13691,1701463417687916397,,33.44837951660156
1701463417695897975,13692,1701463417692916397,,33.23118209838867
1701463417700277740,13693,1701463417696916397,,33.23118209838867
1701463417704277916,13694,1701463417701916397,,33.23118209838867
1701463417712448619,13695,1701463417705916397,,33.23118209838867
1701463417716876839,13696,1701463417710916397,,33.23118209838867
1701463417720555316,13697,1701463417715916397,,33.44837951660156
1701463417725046209,13698,1701463417719916397,,33.01398468017578
1701463417728846802,13699,1701463417724916397,,33.23118209838867
1701463417732719036,13700,1701463417730916397,,33.23118209838867
1701463417741136557,13701,1701463417734916397,,33.23118209838867
1701463417745045911,13702,1701463417739916397,,33.23118209838867
1701463417749621853,13703,1701463417744916397,,33.23118209838867
1701463417753294475,13704,1701463417748916397,,33.23118209838867
1701463417757673580,13705,1701463417753916397,,33.44837951660156
1701463417761593026,13706,1701463417758916397,,33.44837951660156
1701463417769878694,13707,1701463417762916397,,33.66557693481445
1701463417773733406,13708,1701463417767916397,,33.44837951660156
1701463417777938810,13709,1701463417773916397,,33.44837951660156
1701463417782280696,13710,1701463417777916397,,33.66557693481445
1701463417786149251,13711,1701463417782916397,,33.44837951660156
1701463417790269610,13712,1701463417787916397,,33.23118209838867
1701463417798360580,13713,1701463417791916397,,33.44837951660156
1701463417802514973,13714,1701463417796916397,,33.44837951660156
1701463417806498830,13715,1701463417800916397,,33.44837951660156
1701463417810537698,13716,1701463417805916397,,33.66557693481445
1701463417814902132,13717,1701463417810916397,,33.882774353027344
1701463417819356184,13718,1701463417815916397,,33.882774353027344
1701463417827024467,13719,1701463417820916397,,34.099971771240234
1701463417831043878,13720,1701463417825916397,,34.317169189453125
1701463417835294888,13721,1701463417829916397,,34.099971771240234
1701463417839502826,13722,1701463417834916397,,34.099971771240234
1701463417843672897,13723,1701463417839916397,,34.099971771240234
1701463417847627618,13724,1701463417843916397,,34.099971771240234
1701463417855737825,13725,1701463417848916397,,33.882774353027344
1701463417859771122,13726,1701463417853916397,,33.882774353027344
1701463417863865483,13727,1701463417858916397,,33.882774353027344
1701463417868197266,13728,1701463417863916397,,33.882774353027344
1701463417872018133,13729,1701463417868916397,,33.882774353027344
1701463417876236244,13730,1701463417872916397,,33.66557693481445
1701463417880648467,13731,1701463417877916397,,33.882774353027344
1701463417888522034,13732,1701463417881916397,,34.099971771240234
1701463417892455093,13733,1701463417886916397,,34.099971771240234
1701463417896374852,13734,1701463417891916397,,34.317169189453125
1701463417900924387,13735,1701463417895916397,,34.534366607666016
1701463417904832629,13736,1701463417901916397,,34.317169189453125
1701463417909309075,13737,1701463417906916397,,34.317169189453125
1701463417917171614,13738,1701463417910916397,,34.534366607666016
1701463417921371031,13739,1701463417915916397,,34.317169189453125
1701463417925501547,13740,1701463417920916397,,34.099971771240234
1701463417929558550,13741,1701463417924916397,,34.099971771240234
1701463417933763438,13742,1701463417929916397,,34.099971771240234
1701463417937896988,13743,1701463417934916397,,33.882774353027344
1701463417945919717,13744,1701463417938916397,,33.882774353027344
1701463417949882984,13745,1701463417944916397,,33.882774353027344
1701463417954202020,13746,1701463417949916397,,34.099971771240234
1701463417958068379,13747,1701463417953916397,,33.882774353027344
1701463417962153305,13748,1701463417958916397,,34.099971771240234
1701463417966557074,13749,1701463417963916397,,34.317169189453125
1701463417974770711,13750,1701463417967916397,,34.317169189453125
1701463417978613244,13751,1701463417972916397,,34.317169189453125
1701463417982701431,13752,1701463417976916397,,34.534366607666016
1701463417986739989,13753,1701463417981916397,,34.317169189453125
1701463417990863217,13754,1701463417987916397,,34.099971771240234
1701463417994870300,13755,1701463417991916397,,34.099971771240234
1701463418003288861,13756,1701463417996916397,,34.099971771240234
1701463418007408587,13757,1701463418001916397,,33.882774353027344
1701463418011456954,13758,1701463418005916397,,33.882774353027344
1701463418015391668,13759,1701463418010916397,,33.882774353027344
1701463418019390819,13760,1701463418015916397,,33.882774353027344
1701463418023615476,13761,1701463418019916397,,33.882774353027344
1701463418031634409,13762,1701463418024916397,,33.882774353027344
1701463418036059933,13763,1701463418030916397,,33.882774353027344
1701463418040174747,13764,1701463418034916397,,33.66557693481445
1701463418044228017,13765,1701463418039916397,,33.66557693481445
1701463418048101235,13766,1701463418044916397,,33.882774353027344
1701463418052564399,13767,1701463418048916397,,33.66557693481445
1701463418060417049,13768,1701463418053916397,,33.66557693481445
1701463418064844889,13769,1701463418057916397,,33.66557693481445
1701463418068916838,13770,1701463418062916397,,33.66557693481445
1701463418072885148,13771,1701463418067916397,,33.44837951660156
1701463418077032618,13772,1701463418072916397,,33.66557693481445
1701463418081238694,13773,1701463418077916397,,33.44837951660156
1701463418089156704,13774,1701463418082916397,,33.44837951660156
1701463418093421893,13775,1701463418086916397,,33.44837951660156
1701463418097225298,13776,1701463418091916397,,33.44837951660156
1701463418101508444,13777,1701463418096916397,,33.23118209838867
1701463418105895979,13778,1701463418100916397,,33.44837951660156
1701463418109671945,13779,1701463418105916397,,33.44837951660156
1701463418117816110,13780,1701463418110916397,,33.44837951660156
1701463418121970086,13781,1701463418115916397,,33.44837951660156
1701463418126429428,13782,1701463418120916397,,33.66557693481445
1701463418130142136,13783,1701463418125916397,,33.44837951660156
1701463418134328103,13784,1701463418129916397,,33.66557693481445
1701463418138426022,13785,1701463418134916397,,33.66557693481445
1701463418142652186,13786,1701463418139916397,,33.44837951660156
1701463418150604123,13787,1701463418143916397,,33.44837951660156
1701463418154542946,13788,1701463418148916397,,33.44837951660156
1701463418158689662,13789,1701463418152916397,,33.23118209838867
1701463418163180984,13790,1701463418158916397,,33.23118209838867
1701463418167095393,13791,1701463418163916397,,33.23118209838867
1701463418171398332,13792,1701463418167916397,,33.23118209838867
1701463418179449519,13793,1701463418172916397,,33.23118209838867
1701463418183378811,13794,1701463418177916397,,33.23118209838867
1701463418187549990,13795,1701463418181916397,,33.23118209838867
1701463418191388946,13796,1701463418186916397,,33.23118209838867
1701463418195624711,13797,1701463418191916397,,33.23118209838867
1701463418199985049,13798,1701463418195916397,,33.44837951660156
1701463418208026116,13799,1701463418201916397,,33.23118209838867
1701463418212044086,13800,1701463418206916397,,33.23118209838867
1701463418216095173,13801,1701463418210916397,,33.23118209838867
1701463418220355322,13802,1701463418215916397,,33.23118209838867
1701463418224502310,13803,1701463418220916397,,33.01398468017578
1701463418228814753,13804,1701463418224916397,,33.01398468017578
1701463418236804849,13805,1701463418229916397,,32.79678726196289
1701463418240866913,13806,1701463418233916397,,33.01398468017578
1701463418244701156,13807,1701463418238916397,,33.01398468017578
1701463418248915975,13808,1701463418244916397,,33.01398468017578
1701463418253167413,13809,1701463418248916397,,32.79678726196289
1701463418257379887,13810,1701463418253916397,,32.79678726196289
1701463418265585339,13811,1701463418258916397,,32.79678726196289
1701463418269590754,13812,1701463418262916397,,32.79678726196289
1701463418273610889,13813,1701463418267916397,,32.79678726196289
1701463418277523449,13814,1701463418272916397,,32.79678726196289
1701463418281659437,13815,1701463418276916397,,32.79678726196289
1701463418285845414,13816,1701463418281916397,,32.57958984375
1701463418294252601,13817,1701463418287916397,,32.57958984375
1701463418298069134,13818,1701463418291916397,,32.57958984375
1701463418302333651,13819,1701463418296916397,,32.57958984375
1701463418306343281,13820,1701463418301916397,,32.36239242553711
1701463418310335563,13821,1701463418305916397,,32.57958984375
